sample_id, sample_time_start, sample_time_end, port_0_rx_bytes, port_0_tx_bytes, port_0_rx_packets, port_0_tx_packets, pcie_link_latency_total_read_packets, pcie_link_latency_total_read_ns, pcie_link_latency_max_read_ns, pcie_link_latency_min_read_ns
2374,1284272.479057516,1284272.479094250, 22652512714895, 9567866853683424, 237326756025, 8900274810814, 1073, 665292, 987, 483
2375,1284272.479159084,1284272.479195810, 22652512715895, 9567866854929792, 237326756035, 8900274811967, 1083, 665998, 1033, 485
2376,1284272.479260294,1284272.479297008, 22652512716695, 9567866856171848, 237326756045, 8900274813115, 1068, 659478, 983, 483
2377,1284272.479360366,1284272.479397128, 22652512717695, 9567866857400298, 237326756055, 8900274814250, 1066, 657685, 1021, 483
2378,1284272.479460560,1284272.479497336, 22652512718695, 9567866858630184, 237326756063, 8900274815386, 1065, 662501, 998, 485
2379,1284272.479560816,1284272.479599586, 22652512719695, 9567866859883068, 237326756073, 8900274816545, 1095, 681010, 1005, 482
2380,1284272.479661516,1284272.479698366, 22652512720495, 9567866861096378, 237326756083, 8900274817667, 1052, 651346, 1001, 485
2381,1284272.479762852,1284272.479799712, 22652512721495, 9567866862340926, 237326756093, 8900274818816, 1085, 673573, 1050, 487
2382,1284272.479864122,1284272.479906370, 22652512722495, 9567866863647854, 237326756103, 8900274820027, 1144, 704867, 985, 426
2383,1284272.479964276,1284272.480001086, 22652512723495, 9567866864812292, 237326756111, 8900274821100, 1007, 623142, 1025, 483
2384,1284272.480065106,1284272.480101944, 22652512724495, 9567866866049750, 237326756121, 8900274822245, 1082, 677362, 1160, 433
2385,1284272.480166448,1284272.480203388, 22652512725295, 9567866867293436, 237326756131, 8900274823396, 1084, 662835, 985, 485
2386,1284272.480266474,1284272.480303456, 22652512726295, 9567866868521310, 237326756139, 8900274824530, 1068, 667987, 1005, 482
2387,1284272.480368200,1284272.480405074, 22652512727295, 9567866869769498, 237326756149, 8900274825683, 1088, 672682, 985, 482
2388,1284272.480468890,1284272.480505784, 22652512728295, 9567866871005996, 237326756159, 8900274826826, 1072, 661164, 1010, 483
2389,1284272.480570546,1284272.480607466, 22652512729095, 9567866872252462, 237326756169, 8900274827979, 1080, 662003, 987, 483
2390,1284272.480671944,1284272.480708934, 22652512730095, 9567866873497968, 237326756179, 8900274829129, 1078, 673214, 985, 483
2391,1284272.480772566,1284272.480809406, 22652512731095, 9567866874732454, 237326756187, 8900274830269, 1071, 669353, 1057, 485
2392,1284272.480872714,1284272.480909510, 22652512732095, 9567866875962342, 237326756197, 8900274831405, 1063, 663973, 1044, 483
2393,1284272.480973620,1284272.481010460, 22652512733095, 9567866877200564, 237326756207, 8900274832550, 1076, 664164, 985, 485
2394,1284272.481074336,1284272.481111374, 22652512733895, 9567866878438596, 237326756217, 8900274833695, 1076, 663721, 1000, 485
2395,1284272.481175058,1284272.481212070, 22652512734895, 9567866879674998, 237326756225, 8900274834837, 1073, 662076, 1030, 487
2396,1284272.481275778,1284272.481312724, 22652512735895, 9567866880911688, 237326756235, 8900274835979, 1018, 630953, 1092, 485
2397,1284272.481376512,1284272.481413404, 22652512736695, 9567866882145884, 237326756245, 8900274837121, 1067, 690066, 1083, 487
2398,1284272.481478128,1284272.481514972, 22652512737695, 9567866883393402, 237326756255, 8900274838273, 1081, 672914, 1016, 482
2399,1284272.481578358,1284272.481615290, 22652512738695, 9567866884624056, 237326756265, 8900274839411, 1066, 655232, 991, 482
2400,1284272.481679182,1284272.481716110, 22652512739695, 9567866885862280, 237326756273, 8900274840555, 1074, 659605, 1048, 483
2401,1284272.481779710,1284272.481816474, 22652512740695, 9567866887094274, 237326756283, 8900274841693, 1074, 656755, 978, 483
2402,1284272.481880846,1284272.481917764, 22652512741495, 9567866888336524, 237326756293, 8900274842842, 1079, 671021, 989, 485
2403,1284272.481982236,1284272.482019062, 22652512742495, 9567866889580496, 237326756303, 8900274843992, 1082, 671107, 1028, 483
2404,1284272.482083258,1284272.482120092, 22652512743495, 9567866890820348, 237326756311, 8900274845137, 1078, 666441, 978, 482
2405,1284272.482184654,1284272.482221464, 22652512744495, 9567866892063936, 237326756321, 8900274846286, 1080, 661819, 994, 483
2406,1284272.482286204,1284272.482323068, 22652512745295, 9567866893310688, 237326756331, 8900274847439, 1085, 664092, 989, 483
2407,1284272.482386468,1284272.482423280, 22652512746295, 9567866894541054, 237326756341, 8900274848576, 1068, 656471, 994, 483
2408,1284272.482487228,1284272.482524178, 22652512747295, 9567866895779374, 237326756351, 8900274849721, 1077, 666417, 976, 485
2409,1284272.482588284,1284272.482625070, 22652512748295, 9567866897017596, 237326756359, 8900274850865, 1079, 670650, 1010, 482
2410,1284272.482689394,1284272.482726118, 22652512749295, 9567866898258310, 237326756369, 8900274852011, 1076, 657198, 1001, 485
2411,1284272.482789538,1284272.482826246, 22652512750095, 9567866899487048, 237326756379, 8900274853147, 1066, 653728, 1032, 483
2412,1284272.482889726,1284272.482926442, 22652512751095, 9567866900716552, 237326756387, 8900274854283, 1066, 659591, 1019, 485
2413,1284272.482989744,1284272.483026528, 22652512752095, 9567866901944330, 237326756397, 8900274855417, 1062, 654333, 1010, 485
2414,1284272.483089872,1284272.483126700, 22652512753095, 9567866903173736, 237326756407, 8900274856554, 1067, 660239, 1051, 487
2415,1284272.483189976,1284272.483226702, 22652512753895, 9567866904401708, 237326756417, 8900274857689, 1068, 658291, 1035, 483
2416,1284272.483290166,1284272.483326978, 22652512754895, 9567866905631786, 237326756425, 8900274858826, 1068, 659387, 982, 485
2417,1284272.483391054,1284272.483427746, 22652512755895, 9567866906869434, 237326756435, 8900274859969, 1075, 661155, 1041, 483
2418,1284272.483492376,1284272.483529106, 22652512756695, 9567866908113504, 237326756445, 8900274861119, 1078, 674080, 1001, 487
2419,1284272.483593900,1284272.483630654, 22652512757695, 9567866909359392, 237326756455, 8900274862271, 1084, 663523, 996, 483
2420,1284272.483695162,1284272.483731896, 22652512758695, 9567866910602024, 237326756465, 8900274863419, 1082, 667371, 976, 485
2421,1284272.483795166,1284272.483831858, 22652512759695, 9567866911828940, 237326756473, 8900274864552, 1065, 660721, 985, 483
2422,1284272.483896204,1284272.483932900, 22652512760695, 9567866913069366, 237326756483, 8900274865699, 1080, 666360, 985, 480
2423,1284272.483997726,1284272.484034448, 22652512761495, 9567866914315544, 237326756493, 8900274866851, 1084, 672687, 1053, 483
2424,1284272.484099184,1284272.484135946, 22652512762495, 9567866915561050, 237326756503, 8900274868002, 1084, 673337, 982, 483
2425,1284272.484199560,1284272.484236316, 22652512763495, 9567866916792852, 237326756511, 8900274869140, 1072, 652094, 994, 482
2426,1284272.484299888,1284272.484336620, 22652512764495, 9567866918023410, 237326756521, 8900274870278, 1073, 667039, 1083, 485
2427,1284272.484401268,1284272.484437994, 22652512765295, 9567866919268342, 237326756531, 8900274871428, 1079, 676187, 1053, 485
2428,1284272.484501736,1284272.484538464, 22652512766295, 9567866920500816, 237326756541, 8900274872567, 1069, 658287, 980, 485
2429,1284272.484601868,1284272.484638596, 22652512767295, 9567866921729264, 237326756549, 8900274873703, 1064, 656453, 1003, 483
2430,1284272.484702164,1284272.484738932, 22652512768295, 9567866922961258, 237326756559, 8900274874841, 1069, 658017, 978, 483
2431,1284272.484802194,1284272.484838932, 22652512769095, 9567866924189326, 237326756569, 8900274875976, 1065, 656221, 1033, 485
2432,1284272.484902678,1284272.484939366, 22652512770095, 9567866925421416, 237326756579, 8900274877115, 1073, 669489, 992, 485
2433,1284272.485004298,1284272.485041040, 22652512771095, 9567866926668838, 237326756587, 8900274878267, 1082, 666758, 982, 482
2434,1284272.485104862,1284272.485141712, 22652512772095, 9567866927903420, 237326756597, 8900274879408, 1064, 654826, 989, 480
2435,1284272.485206200,1284272.485243028, 22652512773095, 9567866929147008, 237326756607, 8900274880558, 1080, 665853, 987, 482
2436,1284272.485307184,1284272.485344002, 22652512773895, 9567866930386766, 237326756617, 8900274881704, 1076, 671183, 1010, 483
2437,1284272.485408002,1284272.485444812, 22652512774895, 9567866931623936, 237326756625, 8900274882846, 1074, 665742, 975, 485
2438,1284272.485509420,1284272.485546156, 22652512775895, 9567866932868578, 237326756635, 8900274883997, 1080, 664807, 1032, 485
2439,1284272.485610714,1284272.485647502, 22652512776895, 9567866934111976, 237326756645, 8900274885146, 1072, 660205, 1021, 485
2440,1284272.485712224,1284272.485749010, 22652512777895, 9567866935357672, 237326756655, 8900274886298, 1087, 672419, 978, 480
2441,1284272.485813910,1284272.485850572, 22652512778695, 9567866936605576, 237326756665, 8900274887451, 1086, 674326, 994, 485
2442,1284272.485915468,1284272.485952242, 22652512779695, 9567866937851848, 237326756673, 8900274888603, 1087, 669591, 991, 482
2443,1284272.486015994,1284272.486053002, 22652512780695, 9567866939087580, 237326756683, 8900274889746, 1074, 667407, 1026, 483
2444,1284272.486117054,1284272.486153806, 22652512781495, 9567866940325900, 237326756693, 8900274890890, 1064, 644069, 978, 483
2445,1284272.486217946,1284272.486254726, 22652512782495, 9567866941564506, 237326756703, 8900274892035, 1076, 662757, 1037, 483
2446,1284272.486319314,1284272.486356082, 22652512783495, 9567866942808766, 237326756713, 8900274893184, 1080, 672466, 1000, 487
2447,1284272.486420906,1284272.486457836, 22652512784495, 9567866944055708, 237326756721, 8900274894338, 1088, 677271, 1028, 482
2448,1284272.486521768,1284272.486558676, 22652512785495, 9567866945292974, 237326756731, 8900274895482, 1079, 663441, 983, 483
2449,1284272.486622718,1284272.486659536, 22652512786295, 9567866946532060, 237326756741, 8900274896626, 1064, 655944, 1003, 485
2450,1284272.486722914,1284272.486759830, 22652512787295, 9567866947762808, 237326756751, 8900274897764, 1067, 656894, 1019, 482
2451,1284272.486823484,1284272.486860318, 22652512788295, 9567866948996336, 237326756759, 8900274898903, 1068, 663750, 1001, 483
2452,1284272.486924010,1284272.486960856, 22652512789295, 9567866950230248, 237326756769, 8900274900044, 1074, 661462, 1000, 483
2453,1284272.487024892,1284272.487061736, 22652512790095, 9567866951468184, 237326756779, 8900274901188, 1076, 663380, 1010, 485
2454,1284272.487125222,1284272.487162030, 22652512791095, 9567866952699124, 237326756789, 8900274902326, 1068, 655985, 1023, 483
2455,1284272.487226716,1284272.487263568, 22652512792095, 9567866953945300, 237326756799, 8900274903478, 1085, 672158, 1051, 485
2456,1284272.487326746,1284272.487363676, 22652512793095, 9567866955173366, 237326756807, 8900274904613, 1069, 653166, 1007, 485
2457,1284272.487426948,1284272.487463848, 22652512794095, 9567866956403158, 237326756817, 8900274905750, 1065, 661266, 989, 483
2458,1284272.487527698,1284272.487564610, 22652512794895, 9567866957639466, 237326756827, 8900274906892, 1074, 660387, 994, 485
2459,1284272.487627766,1284272.487664644, 22652512795895, 9567866958867914, 237326756835, 8900274908026, 1067, 652435, 992, 487
2460,1284272.487728460,1284272.487765204, 22652512796895, 9567866960102974, 237326756845, 8900274909168, 1070, 664912, 1008, 487
2461,1284272.487828990,1284272.487865764, 22652512797895, 9567866961337078, 237326756855, 8900274910309, 1072, 659601, 1030, 482
2462,1284272.487929704,1284272.487966552, 22652512798695, 9567866962573098, 237326756865, 8900274911451, 1078, 666210, 983, 485
2463,1284272.488031302,1284272.488068238, 22652512799695, 9567866963822148, 237326756873, 8900274912604, 1086, 666598, 989, 483
2464,1284272.488131586,1284272.488168388, 22652512800695, 9567866965051844, 237326756883, 8900274913740, 1068, 657698, 980, 485
2465,1284272.488231800,1284272.488268706, 22652512801495, 9567866966282786, 237326756893, 8900274914878, 1060, 651048, 1050, 483
2466,1284272.488332134,1284272.488369026, 22652512802495, 9567866967513342, 237326756903, 8900274916016, 1070, 666667, 991, 487
2467,1284272.488432964,1284272.488469826, 22652512803495, 9567866968750512, 237326756911, 8900274917159, 1076, 670266, 1026, 487
2468,1284272.488533910,1284272.488570722, 22652512804495, 9567866969990076, 237326756921, 8900274918304, 1076, 672037, 1044, 482
2469,1284272.488634722,1284272.488671634, 22652512805495, 9567866971228108, 237326756931, 8900274919449, 1072, 663483, 994, 485
2470,1284272.488736270,1284272.488773188, 22652512806295, 9567866972474094, 237326756941, 8900274920601, 1084, 674414, 996, 480
2471,1284272.488837714,1284272.488874556, 22652512807295, 9567866973718544, 237326756951, 8900274921751, 1079, 658410, 982, 482
2472,1284272.488939438,1284272.488976336, 22652512808295, 9567866974967116, 237326756959, 8900274922904, 1086, 666926, 985, 487
2473,1284272.489040012,1284272.489076816, 22652512809295, 9567866976200836, 237326756969, 8900274924045, 1072, 663310, 987, 482
2474,1284272.489140502,1284272.489177252, 22652512810095, 9567866977433694, 237326756979, 8900274925184, 1070, 657614, 1000, 485
2475,1284272.489241322,1284272.489278146, 22652512811095, 9567866978671630, 237326756989, 8900274926329, 1076, 673700, 978, 485
2476,1284272.489342286,1284272.489379094, 22652512812095, 9567866979911194, 237326756999, 8900274927474, 1074, 661817, 1051, 485
2477,1284272.489443630,1284272.489480418, 22652512813095, 9567866981154400, 237326757007, 8900274928622, 1081, 671073, 987, 483
2478,1284272.489544968,1284272.489581732, 22652512814095, 9567866982397606, 237326757017, 8900274929772, 1078, 669778, 1003, 485
2479,1284272.489646608,1284272.489683322, 22652512814895, 9567866983644550, 237326757027, 8900274930924, 1084, 671891, 998, 485
2480,1284272.489748068,1284272.489784826, 22652512815895, 9567866984890440, 237326757035, 8900274932075, 1080, 661646, 983, 483
2481,1284272.489848086,1284272.489884808, 22652512816895, 9567866986117164, 237326757045, 8900274933209, 1066, 653682, 983, 480
2482,1284272.489948646,1284272.489985330, 22652512818095, 9567866987351358, 237326757057, 8900274934351, 1066, 673671, 1025, 485
2483,1284272.490050048,1284272.490086726, 22652512818959, 9567866988595714, 237326757068, 8900274935502, 1074, 687053, 1075, 489
2484,1284272.490151642,1284272.490188362, 22652512819959, 9567866989843426, 237326757078, 8900274936655, 1086, 667317, 996, 482
2485,1284272.490251748,1284272.490288526, 22652512820959, 9567866991072354, 237326757086, 8900274937790, 1070, 658758, 989, 482
2486,1284272.490351792,1284272.490388488, 22652512821959, 9567866992299268, 237326757096, 8900274938924, 1059, 654341, 983, 483
2487,1284272.490453122,1284272.490489822, 22652512822959, 9567866993543050, 237326757106, 8900274940073, 1075, 668757, 971, 482
2488,1284272.490553658,1284272.490590340, 22652512823759, 9567866994776770, 237326757116, 8900274941214, 1070, 653492, 1048, 485
2489,1284272.490655308,1284272.490692054, 22652512824759, 9567866996025150, 237326757124, 8900274942367, 1084, 669164, 1003, 485
2490,1284272.490755894,1284272.490792612, 22652512825759, 9567866997259254, 237326757134, 8900274943508, 1072, 663576, 1046, 483
2491,1284272.490856198,1284272.490892918, 22652512826559, 9567866998489908, 237326757144, 8900274944646, 1065, 664303, 991, 487
2492,1284272.490957312,1284272.490994038, 22652512827559, 9567866999730814, 237326757154, 8900274945793, 1076, 672425, 992, 480
2493,1284272.491058122,1284272.491095130, 22652512828559, 9567867000970090, 237326757164, 8900274946938, 1079, 667517, 983, 485
2494,1284272.491159696,1284272.491196514, 22652512829559, 9567867002214926, 237326757172, 8900274948088, 1084, 671651, 1003, 485
2495,1284272.491259788,1284272.491296608, 22652512830559, 9567867003443758, 237326757182, 8900274949223, 1067, 662282, 1019, 483
2496,1284272.491360962,1284272.491397854, 22652512831359, 9567867004685816, 237326757192, 8900274950372, 1078, 664394, 1007, 482
2497,1284272.491462614,1284272.491499434, 22652512832359, 9567867005932374, 237326757202, 8900274951524, 1078, 666444, 1003, 483
2498,1284272.491563180,1284272.491599976, 22652512833359, 9567867007167244, 237326757210, 8900274952665, 1072, 663775, 1026, 483
2499,1284272.491663522,1284272.491700368, 22652512834359, 9567867008398472, 237326757220, 8900274953802, 1069, 658455, 987, 485
